group,mass_bin,T_bin,O2_bin,n
epipelagic,10^4 g,10.75,20.75,34
epipelagic,10^4 g,10.75,21.25,22
epipelagic,10^4 g,10.75,21.75,19
epipelagic,10^4 g,10.75,22.25,4
epipelagic,10^4 g,10.75,22.75,2
epipelagic,10^4 g,11.25,6.75,1
epipelagic,10^4 g,11.25,9.75,2
epipelagic,10^4 g,11.25,11.75,1
epipelagic,10^4 g,11.25,12.25,1
epipelagic,10^4 g,11.25,12.75,1
epipelagic,10^4 g,11.25,13.25,1
epipelagic,10^4 g,11.25,14.25,1
epipelagic,10^4 g,11.25,15.75,2
epipelagic,10^4 g,11.25,16.25,4
epipelagic,10^4 g,11.25,16.75,3
epipelagic,10^4 g,11.25,17.25,9
epipelagic,10^4 g,11.25,17.75,6
epipelagic,10^4 g,11.25,18.25,4
epipelagic,10^4 g,11.25,18.75,8
epipelagic,10^4 g,11.25,19.25,1
epipelagic,10^4 g,11.25,19.75,5
epipelagic,10^4 g,11.25,20.25,25
epipelagic,10^4 g,11.25,20.75,25
epipelagic,10^4 g,11.25,21.25,21
epipelagic,10^4 g,11.25,21.75,24
epipelagic,10^4 g,11.25,22.25,5
epipelagic,10^4 g,11.25,22.75,1
epipelagic,10^4 g,11.75,0.25,1
epipelagic,10^4 g,11.75,4.25,1
epipelagic,10^4 g,11.75,9.75,1
epipelagic,10^4 g,11.75,11.75,1
epipelagic,10^4 g,11.75,12.75,1
epipelagic,10^4 g,11.75,13.25,1
epipelagic,10^4 g,11.75,14.25,1
epipelagic,10^4 g,11.75,14.75,1
epipelagic,10^4 g,11.75,15.25,1
epipelagic,10^4 g,11.75,15.75,3
epipelagic,10^4 g,11.75,16.25,3
epipelagic,10^4 g,11.75,16.75,4
epipelagic,10^4 g,11.75,17.25,2
epipelagic,10^4 g,11.75,17.75,4
epipelagic,10^4 g,11.75,18.25,9
epipelagic,10^4 g,11.75,18.75,11
epipelagic,10^4 g,11.75,19.25,3
epipelagic,10^4 g,11.75,19.75,13
epipelagic,10^4 g,11.75,20.25,13
epipelagic,10^4 g,11.75,20.75,15
epipelagic,10^4 g,11.75,21.25,13
epipelagic,10^4 g,11.75,21.75,10
epipelagic,10^4 g,11.75,22.25,5
epipelagic,10^4 g,11.75,22.75,1
epipelagic,10^4 g,12.25,0.25,2
epipelagic,10^4 g,12.25,0.75,1
epipelagic,10^4 g,12.25,7.25,2
epipelagic,10^4 g,12.25,8.25,1
epipelagic,10^4 g,12.25,9.75,3
epipelagic,10^4 g,12.25,10.25,2
epipelagic,10^4 g,12.25,12.75,2
epipelagic,10^4 g,12.25,14.75,1
epipelagic,10^4 g,12.25,15.25,2
epipelagic,10^4 g,12.25,15.75,2
epipelagic,10^4 g,12.25,16.25,6
epipelagic,10^4 g,12.25,16.75,2
epipelagic,10^4 g,12.25,17.25,2
epipelagic,10^4 g,12.25,17.75,1
epipelagic,10^4 g,12.25,18.25,4
epipelagic,10^4 g,12.25,18.75,2
epipelagic,10^4 g,12.25,19.25,13
epipelagic,10^4 g,12.25,19.75,10
epipelagic,10^4 g,12.25,20.25,9
epipelagic,10^4 g,12.25,20.75,7
epipelagic,10^4 g,12.25,21.25,16
epipelagic,10^4 g,12.25,21.75,13
epipelagic,10^4 g,12.25,22.25,12
epipelagic,10^4 g,12.25,22.75,4
epipelagic,10^4 g,12.75,10.25,1
epipelagic,10^4 g,12.75,10.75,2
epipelagic,10^4 g,12.75,11.75,1
epipelagic,10^4 g,12.75,13.25,2
epipelagic,10^4 g,12.75,14.25,2
epipelagic,10^4 g,12.75,14.75,2
epipelagic,10^4 g,12.75,15.25,1
epipelagic,10^4 g,12.75,15.75,1
epipelagic,10^4 g,12.75,16.25,3
epipelagic,10^4 g,12.75,16.75,3
epipelagic,10^4 g,12.75,17.25,6
epipelagic,10^4 g,12.75,17.75,4
epipelagic,10^4 g,12.75,18.25,3
epipelagic,10^4 g,12.75,18.75,5
epipelagic,10^4 g,12.75,19.25,4
epipelagic,10^4 g,12.75,19.75,17
epipelagic,10^4 g,12.75,20.25,15
epipelagic,10^4 g,12.75,20.75,8
epipelagic,10^4 g,12.75,21.25,6
epipelagic,10^4 g,12.75,21.75,11
epipelagic,10^4 g,12.75,22.25,9
epipelagic,10^4 g,12.75,22.75,4
epipelagic,10^4 g,13.25,7.75,1
epipelagic,10^4 g,13.25,10.25,1
epipelagic,10^4 g,13.25,11.25,1
epipelagic,10^4 g,13.25,12.75,2
epipelagic,10^4 g,13.25,13.75,2
epipelagic,10^4 g,13.25,15.25,1
epipelagic,10^4 g,13.25,16.25,2
epipelagic,10^4 g,13.25,16.75,4
epipelagic,10^4 g,13.25,17.25,5
epipelagic,10^4 g,13.25,17.75,8
epipelagic,10^4 g,13.25,18.25,5
epipelagic,10^4 g,13.25,18.75,5
epipelagic,10^4 g,13.25,19.25,10
epipelagic,10^4 g,13.25,19.75,6
epipelagic,10^4 g,13.25,20.25,14
epipelagic,10^4 g,13.25,20.75,8
epipelagic,10^4 g,13.25,21.25,4
epipelagic,10^4 g,13.25,21.75,10
epipelagic,10^4 g,13.25,22.25,11
epipelagic,10^4 g,13.25,22.75,2
epipelagic,10^4 g,13.75,4.75,1
epipelagic,10^4 g,13.75,10.25,1
epipelagic,10^4 g,13.75,10.75,3
epipelagic,10^4 g,13.75,13.75,1
epipelagic,10^4 g,13.75,14.75,1
epipelagic,10^4 g,13.75,15.75,1
epipelagic,10^4 g,13.75,16.25,1
epipelagic,10^4 g,13.75,17.25,4
epipelagic,10^4 g,13.75,17.75,2
epipelagic,10^4 g,13.75,18.25,4
epipelagic,10^4 g,13.75,18.75,4
epipelagic,10^4 g,13.75,19.25,6
epipelagic,10^4 g,13.75,19.75,15
epipelagic,10^4 g,13.75,20.25,10
epipelagic,10^4 g,13.75,20.75,18
epipelagic,10^4 g,13.75,21.25,2
epipelagic,10^4 g,13.75,21.75,10
epipelagic,10^4 g,13.75,22.25,9
epipelagic,10^4 g,14.25,9.75,1
epipelagic,10^4 g,14.25,10.25,1
epipelagic,10^4 g,14.25,10.75,2
epipelagic,10^4 g,14.25,11.25,5
epipelagic,10^4 g,14.25,12.25,1
epipelagic,10^4 g,14.25,13.25,1
epipelagic,10^4 g,14.25,14.25,1
epipelagic,10^4 g,14.25,14.75,3
epipelagic,10^4 g,14.25,15.75,1
epipelagic,10^4 g,14.25,16.25,1
epipelagic,10^4 g,14.25,16.75,3
epipelagic,10^4 g,14.25,17.25,2
epipelagic,10^4 g,14.25,17.75,5
epipelagic,10^4 g,14.25,18.25,2
epipelagic,10^4 g,14.25,18.75,5
epipelagic,10^4 g,14.25,19.25,5
epipelagic,10^4 g,14.25,19.75,6
epipelagic,10^4 g,14.25,20.25,13
epipelagic,10^4 g,14.25,20.75,16
epipelagic,10^4 g,14.25,21.25,10
epipelagic,10^4 g,14.25,21.75,9
epipelagic,10^4 g,14.25,22.25,9
epipelagic,10^4 g,14.25,22.75,1
epipelagic,10^4 g,14.75,9.75,1
epipelagic,10^4 g,14.75,10.75,4
epipelagic,10^4 g,14.75,11.25,4
epipelagic,10^4 g,14.75,11.75,1
epipelagic,10^4 g,14.75,12.25,1
epipelagic,10^4 g,14.75,12.75,1
epipelagic,10^4 g,14.75,13.75,1
epipelagic,10^4 g,14.75,14.75,1
epipelagic,10^4 g,14.75,16.25,1
epipelagic,10^4 g,14.75,17.75,3
epipelagic,10^4 g,14.75,18.25,4
epipelagic,10^4 g,14.75,18.75,4
epipelagic,10^4 g,14.75,19.25,5
epipelagic,10^4 g,14.75,19.75,13
epipelagic,10^4 g,14.75,20.25,8
epipelagic,10^4 g,14.75,20.75,13
epipelagic,10^4 g,14.75,21.25,13
epipelagic,10^4 g,14.75,21.75,13
epipelagic,10^4 g,14.75,22.25,10
epipelagic,10^4 g,14.75,22.75,2
epipelagic,10^4 g,15.25,10.75,1
epipelagic,10^4 g,15.25,11.25,5
epipelagic,10^4 g,15.25,11.75,8
epipelagic,10^4 g,15.25,14.75,1
epipelagic,10^4 g,15.25,15.25,4
epipelagic,10^4 g,15.25,17.75,2
epipelagic,10^4 g,15.25,18.25,3
epipelagic,10^4 g,15.25,18.75,3
epipelagic,10^4 g,15.25,19.25,5
epipelagic,10^4 g,15.25,19.75,7
epipelagic,10^4 g,15.25,20.25,7
epipelagic,10^4 g,15.25,20.75,8
epipelagic,10^4 g,15.25,21.25,15
epipelagic,10^4 g,15.25,21.75,16
epipelagic,10^4 g,15.25,22.25,7
epipelagic,10^4 g,15.25,22.75,1
epipelagic,10^4 g,15.75,11.25,5
epipelagic,10^4 g,15.75,11.75,3
epipelagic,10^4 g,15.75,12.25,2
epipelagic,10^4 g,15.75,13.75,2
epipelagic,10^4 g,15.75,14.25,1
epipelagic,10^4 g,15.75,15.25,1
epipelagic,10^4 g,15.75,15.75,2
epipelagic,10^4 g,15.75,16.25,2
epipelagic,10^4 g,15.75,16.75,1
epipelagic,10^4 g,15.75,17.25,2
epipelagic,10^4 g,15.75,18.25,1
epipelagic,10^4 g,15.75,18.75,4
epipelagic,10^4 g,15.75,19.75,4
epipelagic,10^4 g,15.75,20.25,6
epipelagic,10^4 g,15.75,20.75,8
epipelagic,10^4 g,15.75,21.25,14
epipelagic,10^4 g,15.75,21.75,9
epipelagic,10^4 g,15.75,22.25,9
epipelagic,10^4 g,15.75,22.75,2
epipelagic,10^4 g,16.25,5.25,1
epipelagic,10^4 g,16.25,12.25,4
epipelagic,10^4 g,16.25,12.75,1
epipelagic,10^4 g,16.25,13.75,1
epipelagic,10^4 g,16.25,15.25,3
epipelagic,10^4 g,16.25,16.25,6
epipelagic,10^4 g,16.25,16.75,7
epipelagic,10^4 g,16.25,17.75,1
epipelagic,10^4 g,16.25,18.25,2
epipelagic,10^4 g,16.25,18.75,1
epipelagic,10^4 g,16.25,20.25,1
epipelagic,10^4 g,16.25,20.75,11
epipelagic,10^4 g,16.25,21.25,13
epipelagic,10^4 g,16.25,21.75,10
epipelagic,10^4 g,16.25,22.25,7
epipelagic,10^4 g,16.25,22.75,3
epipelagic,10^4 g,16.75,11.75,1
epipelagic,10^4 g,16.75,12.25,1
epipelagic,10^4 g,16.75,12.75,3
epipelagic,10^4 g,16.75,13.75,1
epipelagic,10^4 g,16.75,15.25,3
epipelagic,10^4 g,16.75,15.75,2
epipelagic,10^4 g,16.75,16.25,3
epipelagic,10^4 g,16.75,16.75,3
epipelagic,10^4 g,16.75,17.25,3
epipelagic,10^4 g,16.75,17.75,1
epipelagic,10^4 g,16.75,18.75,1
epipelagic,10^4 g,16.75,19.75,1
epipelagic,10^4 g,16.75,20.25,2
epipelagic,10^4 g,16.75,20.75,4
epipelagic,10^4 g,16.75,21.25,5
epipelagic,10^4 g,16.75,21.75,7
epipelagic,10^4 g,16.75,22.25,10
epipelagic,10^4 g,16.75,22.75,1
epipelagic,10^4 g,17.25,11.75,1
epipelagic,10^4 g,17.25,12.25,4
epipelagic,10^4 g,17.25,12.75,2
epipelagic,10^4 g,17.25,13.25,4
epipelagic,10^4 g,17.25,13.75,1
epipelagic,10^4 g,17.25,14.75,2
epipelagic,10^4 g,17.25,15.75,1
epipelagic,10^4 g,17.25,16.25,1
epipelagic,10^4 g,17.25,16.75,1
epipelagic,10^4 g,17.25,17.25,3
epipelagic,10^4 g,17.25,18.25,1
epipelagic,10^4 g,17.25,18.75,1
epipelagic,10^4 g,17.25,19.25,1
epipelagic,10^4 g,17.25,20.25,3
epipelagic,10^4 g,17.25,20.75,1
epipelagic,10^4 g,17.25,21.25,8
epipelagic,10^4 g,17.25,21.75,1
epipelagic,10^4 g,17.25,22.25,9
epipelagic,10^4 g,17.25,22.75,1
epipelagic,10^4 g,17.75,11.75,1
epipelagic,10^4 g,17.75,12.75,4
epipelagic,10^4 g,17.75,13.25,3
epipelagic,10^4 g,17.75,13.75,1
epipelagic,10^4 g,17.75,14.75,1
epipelagic,10^4 g,17.75,15.25,1
epipelagic,10^4 g,17.75,15.75,3
epipelagic,10^4 g,17.75,16.25,3
epipelagic,10^4 g,17.75,16.75,3
epipelagic,10^4 g,17.75,17.25,2
epipelagic,10^4 g,17.75,17.75,1
epipelagic,10^4 g,17.75,18.25,3
epipelagic,10^4 g,17.75,18.75,2
epipelagic,10^4 g,17.75,20.25,4
epipelagic,10^4 g,17.75,20.75,5
epipelagic,10^4 g,17.75,21.25,12
epipelagic,10^4 g,17.75,21.75,11
epipelagic,10^4 g,17.75,22.25,7
epipelagic,10^4 g,17.75,22.75,1
epipelagic,10^4 g,18.25,12.75,1
epipelagic,10^4 g,18.25,13.25,3
epipelagic,10^4 g,18.25,13.75,6
epipelagic,10^4 g,18.25,14.25,2
epipelagic,10^4 g,18.25,14.75,2
epipelagic,10^4 g,18.25,15.75,1
epipelagic,10^4 g,18.25,16.75,1
epipelagic,10^4 g,18.25,17.25,5
epipelagic,10^4 g,18.25,17.75,2
epipelagic,10^4 g,18.25,18.25,1
epipelagic,10^4 g,18.25,18.75,3
epipelagic,10^4 g,18.25,19.25,6
epipelagic,10^4 g,18.25,20.25,2
epipelagic,10^4 g,18.25,20.75,3
epipelagic,10^4 g,18.25,21.25,4
epipelagic,10^4 g,18.25,21.75,10
epipelagic,10^4 g,18.25,22.25,9
epipelagic,10^4 g,18.75,4.25,1
epipelagic,10^4 g,18.75,12.75,1
epipelagic,10^4 g,18.75,13.25,4
epipelagic,10^4 g,18.75,13.75,3
epipelagic,10^4 g,18.75,14.25,5
epipelagic,10^4 g,18.75,14.75,1
epipelagic,10^4 g,18.75,15.25,2
epipelagic,10^4 g,18.75,15.75,1
epipelagic,10^4 g,18.75,16.75,2
epipelagic,10^4 g,18.75,17.75,3
epipelagic,10^4 g,18.75,18.25,2
epipelagic,10^4 g,18.75,18.75,2
epipelagic,10^4 g,18.75,19.25,1
epipelagic,10^4 g,18.75,19.75,3
epipelagic,10^4 g,18.75,20.25,2
epipelagic,10^4 g,18.75,21.25,3
epipelagic,10^4 g,18.75,21.75,11
epipelagic,10^4 g,18.75,22.25,12
epipelagic,10^4 g,19.25,14.25,4
epipelagic,10^4 g,19.25,14.75,3
epipelagic,10^4 g,19.25,15.25,1
epipelagic,10^4 g,19.25,15.75,1
epipelagic,10^4 g,19.25,16.25,2
epipelagic,10^4 g,19.25,17.25,2
epipelagic,10^4 g,19.25,17.75,2
epipelagic,10^4 g,19.25,18.25,1
epipelagic,10^4 g,19.25,18.75,6
epipelagic,10^4 g,19.25,19.25,5
epipelagic,10^4 g,19.25,19.75,3
epipelagic,10^4 g,19.25,20.25,1
epipelagic,10^4 g,19.25,21.25,3
epipelagic,10^4 g,19.25,21.75,15
epipelagic,10^4 g,19.25,22.25,8
epipelagic,10^4 g,19.25,22.75,2
epipelagic,10^4 g,19.75,14.25,2
epipelagic,10^4 g,19.75,14.75,2
epipelagic,10^4 g,19.75,15.25,3
epipelagic,10^4 g,19.75,15.75,2
epipelagic,10^4 g,19.75,16.75,2
epipelagic,10^4 g,19.75,17.25,2
epipelagic,10^4 g,19.75,17.75,2
epipelagic,10^4 g,19.75,18.25,1
epipelagic,10^4 g,19.75,18.75,7
epipelagic,10^4 g,19.75,19.25,4
epipelagic,10^4 g,19.75,19.75,5
epipelagic,10^4 g,19.75,20.25,1
epipelagic,10^4 g,19.75,20.75,2
epipelagic,10^4 g,19.75,21.25,2
epipelagic,10^4 g,19.75,21.75,6
epipelagic,10^4 g,19.75,22.25,11
epipelagic,10^4 g,19.75,22.75,1
epipelagic,10^4 g,20.25,15.25,2
epipelagic,10^4 g,20.25,15.75,3
epipelagic,10^4 g,20.25,16.25,4
epipelagic,10^4 g,20.25,17.75,2
epipelagic,10^4 g,20.25,18.25,3
epipelagic,10^4 g,20.25,18.75,2
epipelagic,10^4 g,20.25,19.25,2
epipelagic,10^4 g,20.25,19.75,10
epipelagic,10^4 g,20.25,20.25,1
epipelagic,10^4 g,20.25,20.75,1
epipelagic,10^4 g,20.25,21.25,3
epipelagic,10^4 g,20.25,21.75,6
epipelagic,10^4 g,20.25,22.25,2
epipelagic,10^4 g,20.25,22.75,2
epipelagic,10^4 g,20.75,15.75,2
epipelagic,10^4 g,20.75,16.25,3
epipelagic,10^4 g,20.75,16.75,9
epipelagic,10^4 g,20.75,17.25,2
epipelagic,10^4 g,20.75,17.75,4
epipelagic,10^4 g,20.75,18.25,1
epipelagic,10^4 g,20.75,18.75,1
epipelagic,10^4 g,20.75,19.25,1
epipelagic,10^4 g,20.75,19.75,2
epipelagic,10^4 g,20.75,20.25,4
epipelagic,10^4 g,20.75,20.75,4
epipelagic,10^4 g,20.75,21.25,1
epipelagic,10^4 g,20.75,21.75,6
epipelagic,10^4 g,20.75,22.25,8
epipelagic,10^4 g,20.75,22.75,2
epipelagic,10^4 g,21.25,15.25,2
epipelagic,10^4 g,21.25,15.75,1
epipelagic,10^4 g,21.25,16.25,1
epipelagic,10^4 g,21.25,16.75,1
epipelagic,10^4 g,21.25,17.25,7
epipelagic,10^4 g,21.25,17.75,6
epipelagic,10^4 g,21.25,18.25,2
epipelagic,10^4 g,21.25,18.75,1
epipelagic,10^4 g,21.25,19.25,1
epipelagic,10^4 g,21.25,19.75,5
epipelagic,10^4 g,21.25,20.25,2
epipelagic,10^4 g,21.25,20.75,4
epipelagic,10^4 g,21.25,21.25,4
epipelagic,10^4 g,21.25,21.75,8
epipelagic,10^4 g,21.25,22.25,13
epipelagic,10^4 g,21.25,22.75,2
epipelagic,10^4 g,21.75,13.75,1
epipelagic,10^4 g,21.75,16.75,1
epipelagic,10^4 g,21.75,17.75,2
epipelagic,10^4 g,21.75,18.25,5
epipelagic,10^4 g,21.75,18.75,1
epipelagic,10^4 g,21.75,19.25,3
epipelagic,10^4 g,21.75,19.75,4
epipelagic,10^4 g,21.75,20.75,4
epipelagic,10^4 g,21.75,21.25,13
epipelagic,10^4 g,21.75,21.75,15
epipelagic,10^4 g,21.75,22.25,11
epipelagic,10^4 g,21.75,22.75,2
epipelagic,10^4 g,22.25,16.25,1
epipelagic,10^4 g,22.25,16.75,1
epipelagic,10^4 g,22.25,17.25,2
epipelagic,10^4 g,22.25,17.75,1
epipelagic,10^4 g,22.25,18.25,1
epipelagic,10^4 g,22.25,18.75,6
epipelagic,10^4 g,22.25,19.25,19
epipelagic,10^4 g,22.25,19.75,6
epipelagic,10^4 g,22.25,20.25,4
epipelagic,10^4 g,22.25,20.75,9
epipelagic,10^4 g,22.25,21.25,14
epipelagic,10^4 g,22.25,21.75,19
epipelagic,10^4 g,22.25,22.25,17
epipelagic,10^4 g,22.25,22.75,3
epipelagic,10^4 g,22.25,25.25,1
epipelagic,10^4 g,22.75,10.25,1
epipelagic,10^4 g,22.75,17.75,2
epipelagic,10^4 g,22.75,18.25,3
epipelagic,10^4 g,22.75,18.75,3
epipelagic,10^4 g,22.75,19.25,2
epipelagic,10^4 g,22.75,19.75,6
epipelagic,10^4 g,22.75,20.25,9
epipelagic,10^4 g,22.75,20.75,14
epipelagic,10^4 g,22.75,21.25,5
epipelagic,10^4 g,22.75,21.75,19
epipelagic,10^4 g,22.75,22.25,21
epipelagic,10^4 g,22.75,22.75,1
epipelagic,10^4 g,23.25,16.75,1
epipelagic,10^4 g,23.25,18.75,1
epipelagic,10^4 g,23.25,19.25,1
epipelagic,10^4 g,23.25,19.75,4
epipelagic,10^4 g,23.25,20.25,2
epipelagic,10^4 g,23.25,20.75,12
epipelagic,10^4 g,23.25,21.25,25
epipelagic,10^4 g,23.25,21.75,18
epipelagic,10^4 g,23.25,22.25,21
epipelagic,10^4 g,23.25,22.75,3
epipelagic,10^4 g,23.75,15.75,1
epipelagic,10^4 g,23.75,16.25,1
epipelagic,10^4 g,23.75,16.75,1
epipelagic,10^4 g,23.75,18.25,2
epipelagic,10^4 g,23.75,19.25,1
epipelagic,10^4 g,23.75,19.75,3
epipelagic,10^4 g,23.75,20.75,13
epipelagic,10^4 g,23.75,21.25,28
epipelagic,10^4 g,23.75,21.75,37
epipelagic,10^4 g,23.75,22.25,21
epipelagic,10^4 g,23.75,22.75,2
epipelagic,10^4 g,23.75,23.25,1
epipelagic,10^4 g,24.25,16.75,1
epipelagic,10^4 g,24.25,17.25,3
epipelagic,10^4 g,24.25,17.75,2
epipelagic,10^4 g,24.25,18.75,4
epipelagic,10^4 g,24.25,19.25,2
epipelagic,10^4 g,24.25,19.75,4
epipelagic,10^4 g,24.25,20.25,5
epipelagic,10^4 g,24.25,20.75,10
epipelagic,10^4 g,24.25,21.25,44
epipelagic,10^4 g,24.25,21.75,57
epipelagic,10^4 g,24.25,22.25,16
epipelagic,10^4 g,24.25,22.75,2
epipelagic,10^4 g,24.25,23.25,1
epipelagic,10^4 g,24.75,13.75,1
epipelagic,10^4 g,24.75,16.25,1
epipelagic,10^4 g,24.75,17.25,1
epipelagic,10^4 g,24.75,17.75,5
epipelagic,10^4 g,24.75,18.25,1
epipelagic,10^4 g,24.75,18.75,1
epipelagic,10^4 g,24.75,19.25,1
epipelagic,10^4 g,24.75,19.75,5
epipelagic,10^4 g,24.75,20.25,9
epipelagic,10^4 g,24.75,20.75,11
epipelagic,10^4 g,24.75,21.25,34
epipelagic,10^4 g,24.75,21.75,87
epipelagic,10^4 g,24.75,22.25,26
epipelagic,10^4 g,24.75,22.75,2
epipelagic,10^4 g,25.25,17.75,2
epipelagic,10^4 g,25.25,18.25,3
epipelagic,10^4 g,25.25,18.75,1
epipelagic,10^4 g,25.25,19.25,2
epipelagic,10^4 g,25.25,19.75,3
epipelagic,10^4 g,25.25,20.25,5
epipelagic,10^4 g,25.25,20.75,11
epipelagic,10^4 g,25.25,21.25,59
epipelagic,10^4 g,25.25,21.75,96
epipelagic,10^4 g,25.25,22.25,19
epipelagic,10^4 g,25.25,22.75,1
epipelagic,10^4 g,25.75,11.25,1
epipelagic,10^4 g,25.75,12.25,1
epipelagic,10^4 g,25.75,13.25,1
epipelagic,10^4 g,25.75,15.25,2
epipelagic,10^4 g,25.75,16.25,1
epipelagic,10^4 g,25.75,18.25,1
epipelagic,10^4 g,25.75,18.75,3
epipelagic,10^4 g,25.75,19.25,3
epipelagic,10^4 g,25.75,19.75,3
epipelagic,10^4 g,25.75,20.25,3
epipelagic,10^4 g,25.75,20.75,9
epipelagic,10^4 g,25.75,21.25,46
epipelagic,10^4 g,25.75,21.75,102
epipelagic,10^4 g,25.75,22.25,16
epipelagic,10^4 g,25.75,22.75,3
epipelagic,10^4 g,26.25,13.75,1
epipelagic,10^4 g,26.25,15.75,3
epipelagic,10^4 g,26.25,16.25,1
epipelagic,10^4 g,26.25,17.25,1
epipelagic,10^4 g,26.25,18.25,1
epipelagic,10^4 g,26.25,19.25,3
epipelagic,10^4 g,26.25,19.75,2
epipelagic,10^4 g,26.25,20.25,6
epipelagic,10^4 g,26.25,20.75,10
epipelagic,10^4 g,26.25,21.25,49
epipelagic,10^4 g,26.25,21.75,74
epipelagic,10^4 g,26.25,22.25,94
epipelagic,10^4 g,26.25,22.75,1
epipelagic,10^4 g,26.75,11.25,1
epipelagic,10^4 g,26.75,12.25,1
epipelagic,10^4 g,26.75,12.75,1
epipelagic,10^4 g,26.75,14.25,1
epipelagic,10^4 g,26.75,14.75,1
epipelagic,10^4 g,26.75,16.25,1
epipelagic,10^4 g,26.75,16.75,1
epipelagic,10^4 g,26.75,17.75,3
epipelagic,10^4 g,26.75,18.25,1
epipelagic,10^4 g,26.75,19.25,2
epipelagic,10^4 g,26.75,19.75,3
epipelagic,10^4 g,26.75,20.25,3
epipelagic,10^4 g,26.75,20.75,13
epipelagic,10^4 g,26.75,21.25,41
epipelagic,10^4 g,26.75,21.75,111
epipelagic,10^4 g,26.75,22.25,55
epipelagic,10^4 g,27.25,10.75,1
epipelagic,10^4 g,27.25,13.75,2
epipelagic,10^4 g,27.25,16.25,2
epipelagic,10^4 g,27.25,16.75,1
epipelagic,10^4 g,27.25,17.25,2
epipelagic,10^4 g,27.25,17.75,3
epipelagic,10^4 g,27.25,18.25,1
epipelagic,10^4 g,27.25,18.75,3
epipelagic,10^4 g,27.25,19.25,2
epipelagic,10^4 g,27.25,19.75,5
epipelagic,10^4 g,27.25,20.25,5
epipelagic,10^4 g,27.25,20.75,16
epipelagic,10^4 g,27.25,21.25,66
epipelagic,10^4 g,27.25,21.75,154
epipelagic,10^4 g,27.25,22.25,56
epipelagic,10^4 g,27.25,22.75,1
epipelagic,10^4 g,27.75,14.25,1
epipelagic,10^4 g,27.75,16.25,2
epipelagic,10^4 g,27.75,16.75,1
epipelagic,10^4 g,27.75,17.25,1
epipelagic,10^4 g,27.75,17.75,2
epipelagic,10^4 g,27.75,18.25,4
epipelagic,10^4 g,27.75,18.75,1
epipelagic,10^4 g,27.75,19.25,2
epipelagic,10^4 g,27.75,19.75,9
epipelagic,10^4 g,27.75,20.25,3
epipelagic,10^4 g,27.75,20.75,11
epipelagic,10^4 g,27.75,21.25,116
epipelagic,10^4 g,27.75,21.75,198
epipelagic,10^4 g,27.75,22.25,100
epipelagic,10^4 g,28.25,19.25,1
epipelagic,10^4 g,28.25,19.75,2
epipelagic,10^4 g,28.25,20.25,4
epipelagic,10^4 g,28.25,20.75,16
epipelagic,10^4 g,28.25,21.25,116
epipelagic,10^4 g,28.25,21.75,125
epipelagic,10^4 g,28.25,22.25,9
epipelagic,10^4 g,28.75,19.75,1
epipelagic,10^4 g,28.75,20.25,2
epipelagic,10^4 g,28.75,20.75,5
epipelagic,10^4 g,28.75,21.25,108
epipelagic,10^4 g,28.75,21.75,120
epipelagic,10^4 g,28.75,22.25,4
epipelagic,10^4 g,29.25,21.25,88
epipelagic,10^4 g,29.25,21.75,162
epipelagic,10^4 g,29.25,22.25,6
epipelagic,10^4 g,29.75,21.25,27
epipelagic,10^4 g,29.75,21.75,118
epipelagic,10^4 g,29.75,22.25,5
epipelagic,10^5 g,0.25,12.75,4
epipelagic,10^5 g,0.25,13.25,6
epipelagic,10^5 g,0.25,13.75,1
epipelagic,10^5 g,0.25,14.25,2
epipelagic,10^5 g,0.25,14.75,1
epipelagic,10^5 g,0.25,16.25,1
epipelagic,10^5 g,0.25,16.75,2
epipelagic,10^5 g,0.25,17.75,3
epipelagic,10^5 g,0.25,18.75,3
epipelagic,10^5 g,0.25,19.25,1
epipelagic,10^5 g,0.25,19.75,1
epipelagic,10^5 g,0.25,20.25,3
epipelagic,10^5 g,0.25,20.75,1
epipelagic,10^5 g,0.75,12.25,19
epipelagic,10^5 g,0.75,12.75,56
epipelagic,10^5 g,0.75,13.25,17
epipelagic,10^5 g,0.75,14.25,3
epipelagic,10^5 g,0.75,18.75,1
epipelagic,10^5 g,0.75,20.75,1
epipelagic,10^5 g,1.25,11.75,4
epipelagic,10^5 g,1.25,12.25,19
epipelagic,10^5 g,1.25,12.75,16
epipelagic,10^5 g,1.25,15.75,1
epipelagic,10^5 g,1.25,17.75,1
epipelagic,10^5 g,1.25,18.75,2
epipelagic,10^5 g,1.25,20.25,1
epipelagic,10^5 g,1.75,9.75,1
epipelagic,10^5 g,1.75,11.75,1
epipelagic,10^5 g,1.75,12.25,6
epipelagic,10^5 g,1.75,15.25,7
epipelagic,10^5 g,1.75,15.75,4
epipelagic,10^5 g,1.75,16.25,1
epipelagic,10^5 g,1.75,17.25,1
epipelagic,10^5 g,1.75,18.25,1
epipelagic,10^5 g,1.75,20.75,1
epipelagic,10^5 g,2.25,11.25,1
epipelagic,10^5 g,2.25,11.75,1
epipelagic,10^5 g,2.25,13.25,1
epipelagic,10^5 g,2.25,14.25,2
epipelagic,10^5 g,2.25,15.25,2
epipelagic,10^5 g,2.25,16.25,1
epipelagic,10^5 g,2.25,16.75,1
epipelagic,10^5 g,2.25,17.25,4
epipelagic,10^5 g,2.25,18.25,4
epipelagic,10^5 g,2.25,20.25,1
